27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	-16	0	28	29	30	31	0	32	0	0	0	0	0	25	0	0	0	0	0	23	24	0	26	0	0	0	0	0	33	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	-16	0	28	29	30	31	0	32	0	0	0	0	0	25	0	0	0	0	0	36	24	0	26	0	0	0	0	0	33	0	0
-18	0	-18	0	0	0	0	0	0	0	0	0	0	0	0	-18	0	-18	-18	-18	-18	0	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-19	0	-19	0	0	0	0	0	0	0	0	0	0	0	0	-19	0	-19	-19	-19	-19	0	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	44
0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	54
50	51	0	46	0	0	0	0	47	0	0	0	45	-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	48	49	0	56
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	57
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	28	29	30	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	60	61	0	0	0	0	0	33	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	70
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	71
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	72
-51	0	0	-51	-51	-51	-51	-51	0	-51	-51	-51	0	-51	-51	0	0	-51	-51	-51	-51	-51	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-36	0	0	-36	-36	-36	-36	-36	0	-36	-36	-36	0	-36	-36	0	0	-36	-36	-36	-36	-36	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-37	0	0	-37	-37	-37	-37	-37	0	-37	-37	-37	38	-37	-37	0	0	-37	-37	-37	-37	-37	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-38	0	0	-38	-38	-38	-38	-38	0	-38	-38	-38	0	-38	-38	0	0	-38	-38	-38	-38	-38	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-28	0	-28	0	0	0	0	0	0	0	0	0	0	0	0	-28	0	-28	-28	-28	-28	0	-28	-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	22	0	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	77	0	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	28	29	30	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	82	61	0	0	0	0	0	33	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	83
-27	0	-27	0	0	0	0	0	0	0	0	0	0	0	0	-27	0	-27	-27	-27	-27	0	-27	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	84
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	85
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	86
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	87
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	88
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	89
0	0	0	65	64	66	69	68	0	67	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-43	0	0	-43	-43	-43	69	-43	0	-43	-43	-43	0	-43	-43	0	0	-43	-43	-43	-43	-43	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-44	0	0	-44	-44	-44	69	-44	0	-44	-44	-44	0	-44	-44	0	0	-44	-44	-44	-44	-44	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-22	0	-22	0	0	0	0	0	0	0	0	0	0	0	0	-22	0	-22	-22	-22	-22	0	-22	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-39	0	0	-39	-39	-39	-39	-39	0	-39	-39	-39	0	-39	-39	0	0	-39	-39	-39	-39	-39	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	91
27	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	28	29	30	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	94	0	0	0	33	92	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	96
-31	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	-31	0	-31	-31	-31	-31	0	-31	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-45	0	0	-45	-45	-45	69	-45	0	-45	-45	-45	0	-45	-45	0	0	-45	-45	-45	-45	-45	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-46	0	0	-46	64	-46	69	-46	0	-46	-46	-46	0	-46	-46	0	0	-46	-46	-46	-46	-46	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-47	0	0	65	64	-47	69	-47	0	-47	-47	-47	0	-47	-47	0	0	-47	-47	-47	-47	-47	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-48	0	0	65	64	66	69	-48	0	-48	-48	-48	0	-48	-48	0	0	-48	-48	-48	-48	-48	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-49	0	0	65	64	66	69	-49	0	67	-49	-49	0	-49	-49	0	0	-49	-49	-49	-49	-49	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-50	0	0	-50	-50	-50	-50	-50	0	-50	-50	-50	0	-50	-50	0	0	-50	-50	-50	-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-42	0	0	-42	-42	-42	-42	-42	0	-42	-42	-42	0	-42	-42	0	0	-42	-42	-42	-42	-42	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	77	0	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0
-29	0	-29	0	0	0	0	0	0	0	0	0	0	0	0	-29	0	-29	-29	-29	-29	0	-29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0
-40	0	-40	0	0	0	0	0	0	0	0	0	0	0	0	-40	0	-40	-40	-40	-40	0	-40	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-41	0	-41	0	0	0	0	0	0	0	0	0	0	0	0	-41	0	-41	-41	-41	-41	0	-41	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-24	0	-24	0	0	0	0	0	0	0	0	0	0	0	0	-24	0	-24	-24	-24	-24	0	-24	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	102
0	0	0	0	0	0	0	0	0	0	0	0	0	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-23	0	-23	0	0	0	0	0	0	0	0	0	0	0	0	-23	0	-23	-23	-23	-23	0	-23	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	28	29	30	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	94	0	0	0	33	103	0
0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	65	64	66	69	68	0	67	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-30	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	-30	0	-30	-30	-30	-30	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-25	0	-25	0	0	0	0	0	0	0	0	0	0	0	0	-25	0	-25	-25	-25	-25	0	-25	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	51	0	46	0	0	0	0	47	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	106
27	0	0	65	64	66	69	68	0	67	0	0	0	0	42	0	0	28	29	30	31	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	94	0	0	0	33	107	0
-26	0	-26	0	0	0	0	0	0	0	0	0	0	0	0	-26	0	-26	-26	-26	-26	0	-26	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
